Link,Name,Comment,Rate
https://www.thegioididong.com/dong-ho-thong-minh/xiaomi-amazfit-bip-den,Đồng hồ thông minh Xiaomi Amazfit Bip Đen,"Pin xài lâu, nhưng hơi ít tính năng, sản phẩm không có sẵn tiếng việt nên ko đọc được tin nhắn",5
https://www.thegioididong.com/dong-ho-thong-minh/xiaomi-amazfit-bip-den,Đồng hồ thông minh Xiaomi Amazfit Bip Đen,Chất lượng tốt. Sản phẩm đẹp. Nv phục vụ ổn ( giao hàng hơi lâu nhưng khi giao có xin lỗi nên bỏ qua ) Mỗi tội méo có tiếng việt. Định mua cho ba 1 cái để chạy bộ mà không có nên mua cho riêng mk xài tiếng anh đỡ 😂,5
https://www.thegioididong.com/dong-ho-thong-minh/xiaomi-amazfit-bip-den,Đồng hồ thông minh Xiaomi Amazfit Bip Đen,Tính năng nhấc tay lên để màn hình sáng chưa được nhạy. Nhưng máy đẹp và sang trọng.,5
https://www.thegioididong.com/dong-ho-thong-minh/xiaomi-amazfit-bip-den,Đồng hồ thông minh Xiaomi Amazfit Bip Đen,"Mình mới mua hôm 28 Tết (2/2/2019) ở ĐMX 1046 Quang Trung, Q.GV. Đồng hồ kết nối với đt ok! Mẫu mã đẹp, nhiều chức năng hay và tiện ích, bạn nào mua phải chịu mò mẫu nhé. Đh ko có cài sẵn ứng dụng tiếng việt nhưng dùng tiếng anh thì với mình cũng ok! Nhân viên tư vấn nhiệt tình.",5
https://www.thegioididong.com/dong-ho-thong-minh/xiaomi-amazfit-bip-den,Đồng hồ thông minh Xiaomi Amazfit Bip Đen,"Màn hình nhìn tốt ngoài trời, pin rất tốt, nhiều mặt đồng hồ để chọn lựa, nhân viên chưa biết nhiều về sản phẩm nhưng tư vấn rất nhiệt tình, vui vẻ, thân thiện. Cám ơn TGDD!",5
https://www.thegioididong.com/dong-ho-thong-minh/xiaomi-amazfit-bip-den,Đồng hồ thông minh Xiaomi Amazfit Bip Đen,"Ok. Ai mua về k chịu vọc vạch thì chỉ biết cac chức năng cua đồng hồ va tren app mi fit, và còn thắc mắc là k đọc đc tin nhắn tiếng việt có dấu, hiện tên người gọi đến với thay mặt đồng hồ. Khi biết rồi thì nó cảm thấy k còn nhàm chán nữa🤗 rất thích độ trâu của cục pin😜",5
https://www.thegioididong.com/dong-ho-thong-minh/xiaomi-amazfit-bip-den,Đồng hồ thông minh Xiaomi Amazfit Bip Đen,"kết nối với iphone và samsung rất tốt , báo cuộc gọi đến tin nhắn tốt , nhưng mua về mình phải cài đặt thêm tiếng việt , mặc định ko có sẵn",5
https://www.thegioididong.com/dong-ho-thong-minh/xiaomi-amazfit-bip-den,Đồng hồ thông minh Xiaomi Amazfit Bip Đen,"Sản phẩm đáng giá tiền. Nhân viên TGDD phục vụ tốt, tư vấn rất nhiệt tình. So sánh với các đại lí khác thì giá của TGDD có cao hơn 1 chút nhưng bù lại thì các bạn tư vấn rất nhiệt tình, trách nhiệm cao. Đấy chính là cái mà TGDD có thể phát triển mạnh và có được người tiêu dùng teung thành",5
https://www.thegioididong.com/dong-ho-thong-minh/xiaomi-amazfit-bip-den,Đồng hồ thông minh Xiaomi Amazfit Bip Đen,Cái này nếu chỉ mua về xem giờ (ngắt hết các kết nối) thì xài gần 4 tháng mới sạc 1 lần,5
https://www.thegioididong.com/dong-ho-thong-minh/xiaomi-amazfit-bip-den,Đồng hồ thông minh Xiaomi Amazfit Bip Đen,Mua hôm valentin có 1190 - 200 - 250. Giá rẻ cho 1 con đồng hồ. Máy quá ok. Nam tay to đeo rất sang nhé. Điểm trừ con này có lẽ là hơi nặng. Đeo vào thấy lệch hẳn tay luôn,5
https://www.thegioididong.com/dong-ho-thong-minh/xiaomi-amazfit-bip-den,Đồng hồ thông minh Xiaomi Amazfit Bip Đen,"Chất lượng tạm ổn sài khoảng 4ngay mới sạc ,nếu có thêm nhận cuộc gọi, tin nhắn nữa thì OK luôn",5
https://www.thegioididong.com/dong-ho-thong-minh/xiaomi-amazfit-bip-trang,Đồng hồ thông minh Xiaomi Amazfit Bip Trắng,"Sạc khoảng 2 tiếng đầy, pin dùng được trên 5 ngày. Thiết kế đẹp, báo cuộc gọi, tin nhắn tốt. Nhưng nếu báo được tin nhắn zalo thì sẽ tốt hơn.",5
https://www.thegioididong.com/dong-ho-thong-minh/zeblaze-vibe-3-hr-den,Đồng hồ thông minh Zeblaze VIBE 3 HR Đen,Đổi cái mới sạc pin đc . nhưng theo thông tin sản phẩm ban đầu kết nối đc zalo . nhưng không kết nối được . và cuốc gọi hoặc tin nhắn ... Lúc hiển thị lúc không,5
https://www.thegioididong.com/dong-ho-thong-minh/zeblaze-vibe-3-hr-den,Đồng hồ thông minh Zeblaze VIBE 3 HR Đen,"sản phẩm mẫu mã,hoàn thiện khá,kết nối nhanh với điện thoại.xài ổn định.pin tốt.",5
https://www.thegioididong.com/dong-ho-thong-minh/zeblaze-vibe-3-hr-den,Đồng hồ thông minh Zeblaze VIBE 3 HR Đen,"Đã mua 1 con HR với giá mãi chỉ còn 950k , trãi nghiệm máy tốt hơn hơn mong đợi , lựa chọn thông minh cho ai cần 1 chiếc smartwatch",4
https://www.thegioididong.com/dong-ho-thong-minh/zeblaze-vibe-3-hr-den,Đồng hồ thông minh Zeblaze VIBE 3 HR Đen,Sạc pin không vào sạc thời gian từ 18h đến 23.56 mà kg lên pin đc . nên không biết làm sao,1
https://www.thegioididong.com/dong-ho-thong-minh/zeblaze-vibe-3-hr-den,Đồng hồ thông minh Zeblaze VIBE 3 HR Đen,Sạc pin từ 18.00h đến kiểm tra liên tục đến 23.56h pin không lên đc 1 ít nào . lúc sạc sao thì kết thúc giống nhau .,5
https://www.thegioididong.com/dong-ho-thong-minh/zeblaze-vibe-3-hr-den,Đồng hồ thông minh Zeblaze VIBE 3 HR Đen,"Mình tháy ok với giá tiền, khoái nhât là tính năng thay mặt đồng hồ bằng hình. Mang hầm hồ, cực hợp với bọn con trai luôn. Cho tgdd 10đ hỳ hỳ",5
https://www.thegioididong.com/dong-ho-thong-minh/zeblaze-vibe-3-hr-den,Đồng hồ thông minh Zeblaze VIBE 3 HR Đen,"mới mua được hơn tuần cảm nhận ban đầu là rất tốt. pin dùng lâu đúng như quảng cáo. ra ngoài trời nhìn rõ nét, có chức năng giơ tay lên tự sáng màn hình rất thuận tiện, rất đáng mua. có 1 lỗi nhỏ là màn hình nháy liên tục không biết có việc gì không. đang chuẩn bị cầm ra TGDĐ để bảo hành.",1
https://www.thegioididong.com/dong-ho-thong-minh/zeblaze-vibe-3-hr-den,Đồng hồ thông minh Zeblaze VIBE 3 HR Đen,"Thường xuyên mất kết nối, hoặc có kết nối mà ko thông báo gì hết, tin nhắn đến ko nhận đx, bật chế độ tìm đt cũng ko đx nốt",1
https://www.thegioididong.com/dong-ho-thong-minh/zeblaze-vibe-3-hr-den,Đồng hồ thông minh Zeblaze VIBE 3 HR Đen,"Mới mua, pin ổn, hiển thị ngoài trời nắng gắt hơi nhạt, màn hình sáng ít vài giây là tắt, báo tin nhắn cuộc gọi có 3 lần rung là hết, nếu có âm thông báo thì tốt, không có âm thanh(khi tìm điện thoại, đồng hồ cũng hơi khó).đo nhịp tim có lẽ.....hơi ảo. Đang cột dây thả xuống giếng khoan 40m xem khả năng kháng nước 😉😆😆",5
https://www.thegioididong.com/dong-ho-thong-minh/zeblaze-plug-c-den,Vòng tay thông minh Zeblaze Plug C đen,Đeo đêm đầu thì nó theo dõi giấc ngủ. Mà mấy đêm sau nó k theo dõi nữa,4
https://www.thegioididong.com/dong-ho-thong-minh/zeblaze-plug-c-do,Vòng tay thông minh Zeblaze Plug C đỏ,"Tôi mua em này đc 1 tháng rồi, giá tầm dưới 1tr mà có thể custom mặt đồng hồ thì quá ngon rồi, chống nước IP67 là đủ, chấp cả trời mưa, đi tắm hàng ngày cứ thoải mái chẳng cần tháo đồng hồ ra. Thời lượng pin thì khoảng 1 tuần nếu để rông thôi còn ông nào kết nối đt liên tục, bật theo dõi nhịp tim liên tục, cài đặt ảnh mặt đồng hồ như trong hình, bật thông báo tin nhắn các kiểu con đà điểu thì tầm 3-4 ngày là hết. + Tải ảnh lên làm custom face thì hơi lâu, khoảng 2-3 phút để tải lên ( ít nhất là up ảnh trong hình này lên) ( chắc có thể là thời gian tải tùy vào chất lượng ảnh) so với đồng hồ gear s2,3 của samsung thì đồng hồ samsung chỉ mất vài giây để tải lên ( mà thôi tiền nào của nấy đừng trách hãng zeblaze :)) ), về cơ bản ông nào thích lấy ảnh nào cũng đc để làm face cho đồng hồ, ảnh tải từ google, ảnh chụp người yêu, vv các kiểu con đà điểu...... +Thông báo tin nhắn thì nội dung lỗi font tiếng việt nhiều, chắc chưa hỗ trợ tiếng Việt, ông nào hay giao tiếp với người nước ngoài bằng tiếng Anh thì không sao, đc cái thông báo hiện lên ngay lập tức sau khi nhận tin nhắn và đồng hồ sẽ rung để cho người dùng biết. + Màn hình hiển thị dưới trời nắng thì ko sáng lắm nhưng vẫn xem đc + Dây đeo thì tháo nhanh đc đấy nhưng chẳng biết mua dây đeo thay thế ở đâu? Đề nghị các đồng chí lãnh TGDĐ cho nhập dây đeo custom về ae còn mua :)). +Sạc thì cũng nhanh nhưng khi sạc thì tôi khuyên sạc sao cho khi sạc thì màn hình hiển thị chỉ cục pin chứ không phải hiển thị màn hình đồng hồ bình thường + Chức năng báo thức thì hiện tại chưa thể đưa ra nhận xét gì đc vì tôi ngủ say lắm, ai muốn đánh thức thì tát vào mặt mới dậy 😝. + Chức năng liên quan đến thể thao thì cũng chung chung, ngoài đi bộ thì còn chạy, đạp xe, đá banh,vv... Ông nào có nhu cầu thể thao hơn là tiện dụng thì bỏ thêm vài trăm mua con Xiaomi amazfit BIP mà dùng, hoặc muốn chỉ phục vụ nhu cầu thể thao thôi thì té qua đồng hồ của hãng Garmin mà dùng + Chức năng tìm lẫn nhau giữa đt và đồng hồ rất tiện lợi, tôi mấy lần để đồng hồ hay đt trong nhà không nhớ ở đâu thì nhờ cái này mới tìm dc, miễn sao là hai thiết bị vẫn kết nối với nhau thì đc. Đây là nhận xét thực tế đấy nhé, ông nào cần thắc mắc cứ hỏi tôi trả lời.",1
https://www.thegioididong.com/dong-ho-thong-minh/zeblaze-crystal-2-den,Đồng hồ thông minh Zeblaze Crystal 2 đen,Mới mua về. Đeo rất êm tay .độ phân giải màn hình nhìn rất đẹp. Phải thừa nhận là nhận thông báo nhanh. Mua qua zalopay còn 460k . Rất ok,2
https://www.thegioididong.com/dong-ho-thong-minh/zeblaze-crystal-2-den,Đồng hồ thông minh Zeblaze Crystal 2 đen,"Đồng hồ mới mua khá oke, pin chưa xài để xài rồi đánh giá thực tế,nhưng đẹp, giá khuyến mãi tốt, dây đeo mềm,lắc tay xem giờ,hiển thị tiếng việt lúc được lúc lỗi font,.....nhược điểm là ko thông báo Zalo, dán màn hình free 1 miếng (ko biết kiếm đâu thêm), dây cũng ko biết đâu kiếm,...hihi",5
https://www.thegioididong.com/dong-ho-thong-minh/zeblaze-crystal-2-den,Đồng hồ thông minh Zeblaze Crystal 2 đen,mới mua về xài được 1 ngày. Nhìn chung chức năng ổn so với giá cả. Riêng chức năng tính toán giấc ngủ thì không biết sử dụng sao: Buổi tối không đeo nên nó không chủ động đếm nhưng còn ngủ trưa thì nó không đếm gì luôn,4
https://www.thegioididong.com/dong-ho-thong-minh/zeblaze-crystal-2-den,Đồng hồ thông minh Zeblaze Crystal 2 đen,Qua 1 thời gian sử dụng thấy máy chạy ko đúng với chức năng đã đem đi gửi hãng đợi kết quả xem sao nhịp tim thì để đâu cũng đo được,5
https://www.thegioididong.com/dong-ho-thong-minh/zeblaze-crystal-2-den,Đồng hồ thông minh Zeblaze Crystal 2 đen,"Đẹp , ổn trong tầm giá, có điều mặt hơi nhỏ với lại ko biết mình đổi day khác đc. Ko",5
https://www.thegioididong.com/dong-ho-thong-minh/zeblaze-crystal-2-den,Đồng hồ thông minh Zeblaze Crystal 2 đen,"Mới mua qua ngon trong tầm giá mỗi tội ko có màn hình cảm ứng , phải kết nói với điện thoại thì mới có thể cài đặt giờ",4
https://www.thegioididong.com/dong-ho-thong-minh/zeblaze-crystal-2-den,Đồng hồ thông minh Zeblaze Crystal 2 đen,"Màn hình hiển thị tốt, dễ thao tác, bề ngoài đẹp, dây mềm đeo không có cảm giác cấn tay, các chức năng báo tin nhắn và cuộc gọi không hoạt động tối ưu vì là bản tiếng Anh. Gợi ý thêm chức năng cài đặt bảo vệ màn hình (cài hình nền), cần tải app giảm độ phân giải ảnh (kích thước hình ảnh) mới có thể cài được... CH Play: photoczip",1
https://www.thegioididong.com/dong-ho-thong-minh/zeblaze-crystal-2-den,Đồng hồ thông minh Zeblaze Crystal 2 đen,"Vừa mua hôm qua thấy đeo rất phù hợp vs tay nam, rất thích sản phẩm, đáng đồng tiền bỏ ra",5
https://www.thegioididong.com/dong-ho-thong-minh/zeblaze-crystal-2-den,Đồng hồ thông minh Zeblaze Crystal 2 đen,"Đã mua dùng, đếm bước chân không chính xác, pin tầm 3 ngày. Màn hình đẹp mua quà zalopay còn 460 ngàn. Tạm hài lòng trong mức giá.",5
https://www.thegioididong.com/dong-ho-thong-minh/zeblaze-crystal-2-den,Đồng hồ thông minh Zeblaze Crystal 2 đen,"Mẫu mã đẹp, app dễ xài, pin trâu hay chưa thì chưa biết, thấy xài nguyên ngày mới hết 1 nấc pin, tóm lại là ngon trong tầm giá",5
https://www.thegioididong.com/dong-ho-thong-minh/zeblaze-crystal-2-den,Đồng hồ thông minh Zeblaze Crystal 2 đen,Rất tốt. Những sản phẩm mấy triệu cũng chỉ có thế này. Giá tốt. Nhiều trức năng. Bên khá ổn. Ket nối liên tục đc 6 ngày,5
https://www.thegioididong.com/dong-ho-thong-minh/zeblaze-crystal-2-den,Đồng hồ thông minh Zeblaze Crystal 2 đen,"Rất tốt và pin lâu,3 ngày hết một vạch/4.nói chung là không có gì để chê,hơn miband 3",3
https://www.thegioididong.com/dong-ho-thong-minh/zeblaze-crystal-2-do,Đồng hồ thông minh Zeblaze Crystal 2 đỏ,"Cuối cùng là một cặp, đồng hồ rất đẹp, tất cả đều tốt... nhân viên chu đáo... hjhj",5
https://www.thegioididong.com/dong-ho-thong-minh/zeblaze-crystal-2-do,Đồng hồ thông minh Zeblaze Crystal 2 đỏ,Không đeo vào tay mà vẫn đo đc nhịp tim hay thật.còn đồng hồ thì cứ nhảy lung tung khi đã kết nối vào đt,5
https://www.thegioididong.com/dong-ho-thong-minh/zeblaze-crystal-2-xanh-duong,Đồng hồ thông minh Zeblaze Crystal 2 xanh dương,Bluetooth cứ tự động bị ngắt. Không nhận được thông báo cuộc gọi hay tin nhắn. Còn lại thì ổn.,5
https://www.thegioididong.com/dong-ho-thong-minh/zeblaze-crystal-2-xanh-duong,Đồng hồ thông minh Zeblaze Crystal 2 xanh dương,Dùng cũng ok...mà bluetooth hay bị nối lại với đồng bộ pin k đúng k biết do lỗi hay bị gì k nữa,5
https://www.thegioididong.com/dong-ho-thong-minh/zeblaze-plug,Vòng tay thông minh Zeblaze Plug,"Đồng hồ rẻ và đẹp, có các chế độ đo nhịp tim và huyết áp. Mình mua tặng cho ba, ba rất thích!!!",1
https://www.thegioididong.com/dong-ho-thong-minh/zeblaze-plug,Vòng tay thông minh Zeblaze Plug,Đồng hồ này giá rẻ nhưng lại rất đẹp và tiện lợi mình rất thích con mình cũng rất thích,4
https://www.thegioididong.com/dong-ho-thong-minh/zeblaze-plug,Vòng tay thông minh Zeblaze Plug,vừa nhận sản phẩm song về nhà kiểm tra thì bị sây xước quá nhiều k kết nối với điện thoại được sạc thì k vào quá thất vọng,4
https://www.thegioididong.com/dong-ho-thong-minh/sinophy-sport-b12,Vòng tay thông minh Sinophy Sport B12 Đen,"Tôi mới nhận được hàng, quá tuyệt vời, nhân viên bán hàng phục vụ tận tình và chu dáo, vui tính dễ thương lắm, kể cả anh trông rữ xe máy, dây deo thông minh dẹp tuyệt vời, y như trong hình,tôi là khách hàng thân thiết mua dược giá thấp quá trời luôn OK có 140.000d",5
https://www.thegioididong.com/dong-ho-thong-minh/sinophy-sport-b12,Vòng tay thông minh Sinophy Sport B12 Đen,Màn hình hiển thị ra ngoài trời hơi khó nhìn. Đo nhịp tim huyết áp ok Pin trên wed để 3 ngày nhưng thực tế được 1 ngày thôi Sạc khá nhanh đầy pin Mình đã thử ip67 bằng cách đi bơi vẫn không sao!_,5
https://www.thegioididong.com/dong-ho-thong-minh/sinophy-sport-b12,Vòng tay thông minh Sinophy Sport B12 Đen,Sản phẩm tốt trong tầm giá. Có cả đưa tay lên sáng màn hình nha các bạn. Mua về trải nghiệm rất thích.,1
https://www.thegioididong.com/dong-ho-thong-minh/sinophy-sport-b12,Vòng tay thông minh Sinophy Sport B12 Đen,"Sản phẩm khá nhiều tiện ích, đo cùng lúc 3 thiết bị thì các chỉ số chênh lệch cũng không lớn, khoảng 3 đơn vị. Dây đeo cũng khá ổn trong tầm giá. Màn hình màu đẹp cũng khá nét. Pin sạc nhanh với 2A. Tính năng báo tin nhắn, báo cuộc gọi có hiển thị cả chữ nhưng chưa tối ưu lắm vì là bản tiếng Anh. Không nhấc tay lên sáng màn hình được. Điểm cộng so với các vòng tay cùng phân khúc hay cao hơn là tính năng đo huyết áp. Có 3 kiểu mặt đồng hồ, thay đổi bằng cách nhấn giữ khoảng 3 - 4 giây khi đang ở chế độ mặt đồng hồ.",5
https://www.thegioididong.com/dong-ho-thong-minh/sinophy-sport-b12,Vòng tay thông minh Sinophy Sport B12 Đen,"Sản phẩm đẹp phù hợp giá tiền, mới mua lúc chiều, chưa dùng nhiều không biết về sau thế nào, xạc pin đầy rồi nhưng tắt nguồn để 3 tiếng sau mở lên cạn pin, không biết đây có phải là lỗi không thì chưa biết, sáng mai sẽ đem đến kiểm tra lại",4
https://www.thegioididong.com/dong-ho-thong-minh/sinophy-sport-b12,Vòng tay thông minh Sinophy Sport B12 Đen,"Dùng ok, mang cũng thoải mái, nhưng chỉ có 1 dây cố định nên dễ lỏng, đã tự làm thêm 1 dây nữa cho chắc chắn. Mua 2 cái mang cặp, nhưng 2 cái mặt hiển thị khác nhau, lâu lâu thì nó tự đổi mà ko biết phải chỉnh cho cố định thế nào, vì thích mặt màu xanh hơn.",5
https://www.thegioididong.com/dong-ho-thong-minh/sinophy-sport-b12,Vòng tay thông minh Sinophy Sport B12 Đen,"Khá ổn trong tầm giá, tiếc là hình như ko có đưa tay lên tự sán màn hình. Có đo huyết áp, giá mà có thông báo zalo nữa thì tốt. Màn hình màu khá đẹp",5
https://www.thegioididong.com/dong-ho-thong-minh/sinophy-sport-b12,Vòng tay thông minh Sinophy Sport B12 Đen,Tháo dây khó mới mua về nhưng thử cả 4 dock sạc không vừa vs cái nào đang định đem qua cửa hàng coi sao,4
https://www.thegioididong.com/dong-ho-thong-minh/sinophy-sport-b12,Vòng tay thông minh Sinophy Sport B12 Đen,"Sản phẩm đầy đủ chức năng,nhân viên chỉ dẫn nhiệt tình, chỉ mỗi rút dây ra sạc pin hơi khó.",4
https://www.thegioididong.com/dong-ho-thong-minh/sinophy-sport-b12,Vòng tay thông minh Sinophy Sport B12 Đen,"Mua xài trải nghiệm thì ổn, khá thú vị, tiếc là chỉ có màu đen. Tính năng như quảng cáo.",4
https://www.thegioididong.com/dong-ho-thong-minh/sinophy-sport-b12,Vòng tay thông minh Sinophy Sport B12 Đen,Máy được ngon bổ rẻ phù hợp túi tiền có cái giao diện hơi xấu với phản ứng máy hơi chậm,3
https://www.thegioididong.com/dong-ho-thong-minh/sinophy-sport-b12,Vòng tay thông minh Sinophy Sport B12 Đen,"Mới mua, dùng thấy cũng ổn, giao diện k được đẹp lắm. Nhưng với giá tiền như thế thì cũng chấp nhận được",3
https://www.thegioididong.com/dong-ho-thong-minh/sinophy-sport-b12,Vòng tay thông minh Sinophy Sport B12 Đen,"Tiền nào của đó. Các thao tác đơn giản đc oki tốt. Khó xài, khó sạc. Nhiều thao tác hơn khó hiểu",4
https://www.thegioididong.com/dong-ho-thong-minh/sinophy-sport-b12,Vòng tay thông minh Sinophy Sport B12 Đen,"Ok.Rất tốt,hàng chất lượng,nhân viên giúp đỡ tận tình.Lần sau tôi sẽ đặt tiếp đồ thông minh trên “Thế giới đi động”",4
https://www.thegioididong.com/dong-ho-thong-minh/sinophy-sport-b12,Vòng tay thông minh Sinophy Sport B12 Đen,"ĐỒng hộ sài tốt,đo nhịp tim hay lương calories bước chân,... đều chính xác ;) có phần mềm tuỳ biến riêng,tuyệt vời!Pin sài 2 ngày rưỡi mới hết sạch! nhưng mặt đồng hồ hay đổi sang kiểu khác -_- nên chỉ cho 4 sao",5
https://www.thegioididong.com/dong-ho-thong-minh/sinophy-sport-b12,Vòng tay thông minh Sinophy Sport B12 Đen,"Chất lg sp tốt, chỉ kết nối hơi lâu vs điện thoại pin chắc tầm 2 ngày, mới ra thấy rẻ nên mua.",3
https://www.thegioididong.com/dong-ho-thong-minh/sinophy-sport-b12,Vòng tay thông minh Sinophy Sport B12 Đen,Hao pin quá nhanh... Chỉ nghịch đồng hồ tầm 1 tiếng mà từ 57% tụt xuống 16%. Còn cái khác thì cũng ok,5
https://www.thegioididong.com/dong-ho-thong-minh/sinophy-sport-b12,Vòng tay thông minh Sinophy Sport B12 Đen,"Pin kết nối bluetooth, tắt wifi, gps, bỏ đo nhịp tim và stress liên tục thì đc 1 ngày rưỡi. Vẫn chưa tự động phát hiện khi tập gym các bài hoạt động manh, chưa có mục cho bơi lội. Đồng hồ nhìn cũng hơi dày.",4
https://www.thegioididong.com/dong-ho-thong-minh/sinophy-sport-b12,Vòng tay thông minh Sinophy Sport B12 Đen,"Sản phẩm tuyệt vời, đeo vừa tay. Đồng hồ khi trên tay nhìn mỏng gọn hơn trong hình",5
https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch-active-r500,Đồng hồ thông minh Samsung Galaxy Watch Active R500,"Pin quá tệ, sáng sớm sạc đầy 100%, mang liên tục đến 7h tối chỉ còn 15%. Sai quá xa so với quảng cáo, chán....",3
https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch-active-r500,Đồng hồ thông minh Samsung Galaxy Watch Active R500,Pin nếu kết nối bluetooth cả ngày thì đc tầm 2 ngày rưỡi. Chưa test thử không kết nối,4
https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch-active-r500,Đồng hồ thông minh Samsung Galaxy Watch Active R500,Quá thất vọng về pin. K xài đc đến 5 ngày như ss quảng cáo. Giỏi lắm trụ đc 2.5 ngày nếu k mở bluetooth và các cảm biến. Nếu mở thì xác định chưa chắc 1 ngày( k cần bật gps).,5
https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch-active-r500,Đồng hồ thông minh Samsung Galaxy Watch Active R500,"Hình thức đẹp, thời trang; các tính năng sử dụng cũng đầy đủ, phù hợp với 1 chiếc smart watch. Nhưng có 1 vấn đề là đèn đo nhịp tim cứ nhấp nháy 24/7 khi đeo dù đã off rate heart, dẫn đến hao pin hao nguồn. Không biết có phải lỗi sản xuất hay không vì các dòng khác như Gear không có hiện tượng này.",1
https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch-active-r500,Đồng hồ thông minh Samsung Galaxy Watch Active R500,"Đã mua, khá hài lòng, đẹp. Đồ họa rất sắc nét, chức năng khá đầy đủ, có thể chỉ đường đi lái xe nên rất thuận tiện. Giá cả hợp lí. Các bạn nữ nên mua",5
https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch-active-r500,Đồng hồ thông minh Samsung Galaxy Watch Active R500,"Sản phẩm tốt. Mình dùng màu đen, bắt đầu dùng từ 7 giờ sáng đêan 7 giờ tối còn khoảng 66% pin. Trừ GPS không bật thì mọi chức năng đều chạy liên tục.",1
https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch-active-r500,Đồng hồ thông minh Samsung Galaxy Watch Active R500,"Nhìn hình thức đẹp, tuy nhiên hơi thất vọng so với quảng cáo, trước quảng cáo có tính năng đo huyết áp. Khi ra mắt lại không....",3
https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch-active-r500,Đồng hồ thông minh Samsung Galaxy Watch Active R500,"Đồng hồ này rất đẹp, size thực tế là 40mm, phù hợp với nữ và những người có cổ tay bé.Dây đeo có thể dễ dàng tháo lắp thay thế nên có thể xài dây đeo tùy sở thích.",5
https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch-active-r500,Đồng hồ thông minh Samsung Galaxy Watch Active R500,"Đây thật sự là một siêu phẩm đáng giá từ Samsung So với Watch thì Watch Active nhỏ gọn,đẹp mắt hơn hẳn Pin thì ok chứ không quá ấn tượng, Nói chung là máy rất tốt so với giá bán",5
https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch-active-r500,Đồng hồ thông minh Samsung Galaxy Watch Active R500,"Sản phẩm tốt duy chỉ có pin hơi yếu còn lại rất ok, nhân viên phục vụ nhiệt tình rất hài lòng khi mua hàng ở TGDD.",3
https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch-active-r500,Đồng hồ thông minh Samsung Galaxy Watch Active R500,"Chán nhất quả pin, chưa bao giờ dùng được 2 ngày trọn vẹn trong khi chẳng sử dụng ứng dụng gì nhiều, chủ yếu là chạy đồng hồ màn hình luôn bật mức độ sáng 7 và bật tự động giảm độ sáng. Ông Samsung nổ ác quá. Được mỗi cái mã. Giá còn chát so với giá trị thực của sản phẩm. Con 46mm tầm 5 triệu thì vừa. Chắc giảm giá nhanh thôi.",4
https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch-active-r500,Đồng hồ thông minh Samsung Galaxy Watch Active R500,Nhân viên phục vụ chu đáo . Sản phẩm tốt. Rất thích mua ở thế giới di động mặc dù giá cao hơn chỗ khác,5
https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch-46mm,Đồng hồ thông minh Samsung Galaxy watch 46mm,"Theo dõi chỉ số cơ thể tốt, pin ok, kiểu dáng đẹp thể thao nam tính mạnh mẽ. Nói chung good",5
https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch-46mm,Đồng hồ thông minh Samsung Galaxy watch 46mm,"Đã mua ở thế giới di động, sản phẩm đẹp thể thao nhìn sang trọng, rất hài lòng...",3
https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch-46mm,Đồng hồ thông minh Samsung Galaxy watch 46mm,"Mua rồi, cảm thấy khá ưng ý, mẫu đẹp, chống nước cực tốt luôn, phù hợp với tầm giá",4
https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch-46mm,Đồng hồ thông minh Samsung Galaxy watch 46mm,Nhận stress đúng lúc Chống nước ổn không lo mưa Đo nhịp tim pin khoảng 2 3 ngày,4
https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch-46mm,Đồng hồ thông minh Samsung Galaxy watch 46mm,"Sản phẩm dùng tốt. Ưu điểm tính năng nhận viết streess đúng lúc kịp thời, chống nước tốt.",3
https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch-46mm,Đồng hồ thông minh Samsung Galaxy watch 46mm,"Đeo lên tay cũng xinh, thích cái chống thấm của con này, tính mình hậu đậu nên hay đeo đi tắm rửa bát các kiểu mà không bị hư là thấy đỡ được đoạn tháo ra rồi. Pin ok sài được 2 3 ngày. Giá hợp lí.",3
https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch-46mm,Đồng hồ thông minh Samsung Galaxy watch 46mm,"Đẹp, vừa tay hợp với con trai hơn. Lâu lâu nhận biết được đang stress cũng hay. Xài với đt samsung là ok nhất.",3
